"rel_abund_NIS"	"variable"	"CI.lower"	"CI.upper"	"species"	"x_axis"
"52"	1.72253658698367	"Eveness"	1.14411335606679	2.30095981790056	"Marenzelleria"	0.175679718589016
"53"	1.72888619495857	"Eveness"	1.14950106496811	2.30827132494902	"Marenzelleria"	0.178998088678812
"54"	1.73514868918092	"Eveness"	1.15479164410691	2.31550573425493	"Marenzelleria"	0.182316458768609
"55"	1.74132406965073	"Eveness"	1.15998509348318	2.32266304581827	"Marenzelleria"	0.185634828858405
"56"	1.74741233636799	"Eveness"	1.16508141309694	2.32974325963904	"Marenzelleria"	0.188953198948201
"57"	1.75341348933271	"Eveness"	1.17008060294817	2.33674637571725	"Marenzelleria"	0.192271569037997
"58"	1.75932752854489	"Eveness"	1.17498266303688	2.3436723940529	"Marenzelleria"	0.195589939127793
"59"	1.76515445400452	"Eveness"	1.17978759336307	2.35052131464598	"Marenzelleria"	0.19890830921759
"60"	1.77089426571161	"Eveness"	1.18449539392674	2.35729313749649	"Marenzelleria"	0.202226679307386
"61"	1.77654696366616	"Eveness"	1.18910606472788	2.36398786260444	"Marenzelleria"	0.205545049397182
"62"	1.78211254786817	"Eveness"	1.19361960576651	2.37060548996983	"Marenzelleria"	0.208863419486978
"63"	1.78759101831763	"Eveness"	1.19803601704261	2.37714601959265	"Marenzelleria"	0.212181789576775
"64"	1.79298237501455	"Eveness"	1.20235529855619	2.38360945147291	"Marenzelleria"	0.215500159666571
"65"	1.79828661795892	"Eveness"	1.20657745030725	2.3899957856106	"Marenzelleria"	0.218818529756367
"66"	1.80350374715075	"Eveness"	1.21070247229578	2.39630502200573	"Marenzelleria"	0.222136899846163
"67"	1.80863376259004	"Eveness"	1.2147303645218	2.40253716065829	"Marenzelleria"	0.225455269935959
"68"	1.81367666427679	"Eveness"	1.21866112698529	2.40869220156829	"Marenzelleria"	0.228773640025756
"69"	1.81863245221099	"Eveness"	1.22249475968626	2.41477014473572	"Marenzelleria"	0.232092010115552
"70"	1.82350112639265	"Eveness"	1.22623126262471	2.42077099016059	"Marenzelleria"	0.235410380205348
"71"	1.82828268682177	"Eveness"	1.22987063580064	2.42669473784289	"Marenzelleria"	0.238728750295144
"72"	1.83297713349834	"Eveness"	1.23341287921405	2.43254138778263	"Marenzelleria"	0.242047120384941
"73"	1.83758446642237	"Eveness"	1.23685799286493	2.43831093997981	"Marenzelleria"	0.245365490474737
"74"	1.84210468559386	"Eveness"	1.2402059767533	2.44400339443442	"Marenzelleria"	0.248683860564533
"75"	1.8465377910128	"Eveness"	1.24345683087914	2.44961875114646	"Marenzelleria"	0.252002230654329
"76"	1.8508837826792	"Eveness"	1.24661055524246	2.45515701011594	"Marenzelleria"	0.255320600744125
"77"	1.85514266059306	"Eveness"	1.24966714984326	2.46061817134286	"Marenzelleria"	0.258638970833922
"78"	1.85931442475437	"Eveness"	1.25262661468153	2.46600223482721	"Marenzelleria"	0.261957340923718
"79"	1.86339907516314	"Eveness"	1.25548894975729	2.47130920056899	"Marenzelleria"	0.265275711013514
"80"	1.86739661181937	"Eveness"	1.25825415507052	2.47653906856822	"Marenzelleria"	0.26859408110331
"81"	1.87130703472305	"Eveness"	1.26092223062123	2.48169183882487	"Marenzelleria"	0.271912451193106
"82"	1.87513034387419	"Eveness"	1.26349317640942	2.48676751133896	"Marenzelleria"	0.275230821282903
"83"	1.87886653927279	"Eveness"	1.26596699243509	2.49176608611049	"Marenzelleria"	0.278549191372699
"84"	1.88251562091885	"Eveness"	1.26834367869824	2.49668756313946	"Marenzelleria"	0.281867561462495
"85"	1.88607758881236	"Eveness"	1.27062323519886	2.50153194242585	"Marenzelleria"	0.285185931552291
"86"	1.88955244295333	"Eveness"	1.27280566193697	2.50629922396969	"Marenzelleria"	0.288504301642088
"87"	1.89294018334175	"Eveness"	1.27489095891255	2.51098940777096	"Marenzelleria"	0.291822671731884
"88"	1.89624080997763	"Eveness"	1.27687912612561	2.51560249382966	"Marenzelleria"	0.29514104182168
"89"	1.89945432286097	"Eveness"	1.27877016357614	2.5201384821458	"Marenzelleria"	0.298459411911476
"90"	1.90258072199177	"Eveness"	1.28056407126416	2.52459737271937	"Marenzelleria"	0.301777782001272
"91"	1.90562000737002	"Eveness"	1.28226084918966	2.52897916555038	"Marenzelleria"	0.305096152091069
"92"	1.90857217899573	"Eveness"	1.28386049735263	2.53328386063883	"Marenzelleria"	0.308414522180865
"93"	1.91143723686889	"Eveness"	1.28536301575308	2.53751145798471	"Marenzelleria"	0.311732892270661
"94"	1.91421518098952	"Eveness"	1.28676840439101	2.54166195758803	"Marenzelleria"	0.315051262360457
"95"	1.9169060113576	"Eveness"	1.28807666326642	2.54573535944878	"Marenzelleria"	0.318369632450254
"96"	1.91950972797313	"Eveness"	1.2892877923793	2.54973166356696	"Marenzelleria"	0.32168800254005
"97"	1.92202633083613	"Eveness"	1.29040179172967	2.55365086994258	"Marenzelleria"	0.325006372629846
"98"	1.92445581994658	"Eveness"	1.29141866131751	2.55749297857564	"Marenzelleria"	0.328324742719642
"99"	1.92679819530448	"Eveness"	1.29233840114283	2.56125798946613	"Marenzelleria"	0.331643112809438
"100"	1.92905345690985	"Eveness"	1.29316101120563	2.56494590261406	"Marenzelleria"	0.334961482899235
"101"	1.93122160476267	"Eveness"	1.29388649150591	2.56855671801943	"Marenzelleria"	0.338279852989031
"102"	1.93330263886294	"Eveness"	1.29451484204366	2.57209043568222	"Marenzelleria"	0.341598223078827
"103"	1.93529655921068	"Eveness"	1.2950460628189	2.57554705560246	"Marenzelleria"	0.344916593168623
"104"	1.93720336580587	"Eveness"	1.29548015383161	2.57892657778013	"Marenzelleria"	0.34823496325842
"105"	1.93902305864852	"Eveness"	1.2958171150818	2.58222900221523	"Marenzelleria"	0.351553333348216
"106"	1.94075563773862	"Eveness"	1.29605694656947	2.58545432890777	"Marenzelleria"	0.354871703438012
"107"	1.94240110307618	"Eveness"	1.29619964829462	2.58860255785775	"Marenzelleria"	0.358190073527808
"108"	1.9439594546612	"Eveness"	1.29624522025725	2.59167368906515	"Marenzelleria"	0.361508443617604
"109"	1.94543069249367	"Eveness"	1.29619366245735	2.59466772253	"Marenzelleria"	0.364826813707401
"110"	1.94681481657361	"Eveness"	1.29604497489493	2.59758465825228	"Marenzelleria"	0.368145183797197
"111"	1.948111826901	"Eveness"	1.29579915756999	2.600424496232	"Marenzelleria"	0.371463553886993
"112"	1.94932172347584	"Eveness"	1.29545621048253	2.60318723646915	"Marenzelleria"	0.374781923976789
"113"	1.95044450629814	"Eveness"	1.29501613363255	2.60587287896374	"Marenzelleria"	0.378100294066586
"114"	1.9514801753679	"Eveness"	1.29447892702005	2.60848142371576	"Marenzelleria"	0.381418664156382
"115"	1.95242873068512	"Eveness"	1.29384459064502	2.61101287072522	"Marenzelleria"	0.384737034246178
"116"	1.95329017224979	"Eveness"	1.29311312450747	2.61346721999211	"Marenzelleria"	0.388055404335974
"117"	1.95406450006192	"Eveness"	1.2922845286074	2.61584447151644	"Marenzelleria"	0.39137377442577
"118"	1.9547517141215	"Eveness"	1.29135880294481	2.6181446252982	"Marenzelleria"	0.394692144515567
"119"	1.95535181442855	"Eveness"	1.2903359475197	2.6203676813374	"Marenzelleria"	0.398010514605363
"120"	1.95586480098305	"Eveness"	1.28921596233206	2.62251363963403	"Marenzelleria"	0.401328884695159
"121"	1.956290673785	"Eveness"	1.28799884738191	2.6245825001881	"Marenzelleria"	0.404647254784955
"122"	1.95662943283442	"Eveness"	1.28668460266923	2.6265742629996	"Marenzelleria"	0.407965624874752
"123"	1.95688107813129	"Eveness"	1.28527322819403	2.62848892806854	"Marenzelleria"	0.411283994964548
"124"	1.95704560967562	"Eveness"	1.28376472395631	2.63032649539492	"Marenzelleria"	0.414602365054344
"125"	1.9571230274674	"Eveness"	1.28215908995607	2.63208696497873	"Marenzelleria"	0.41792073514414
"126"	1.95711333150664	"Eveness"	1.2804563261933	2.63377033681998	"Marenzelleria"	0.421239105233936
"127"	1.95701652179334	"Eveness"	1.27865643266802	2.63537661091866	"Marenzelleria"	0.424557475323733
"128"	1.95683259832749	"Eveness"	1.27675940938021	2.63690578727477	"Marenzelleria"	0.427875845413529
"129"	1.9565615611091	"Eveness"	1.27476525632988	2.63835786588833	"Marenzelleria"	0.431194215503325
"130"	1.95620341013817	"Eveness"	1.27267397351703	2.63973284675931	"Marenzelleria"	0.434512585593121
"131"	1.95575814541469	"Eveness"	1.27048556094166	2.64103072988773	"Marenzelleria"	0.437830955682918
"132"	1.95522576693868	"Eveness"	1.26820001860376	2.64225151527359	"Marenzelleria"	0.441149325772714
"133"	1.95460627471011	"Eveness"	1.26581734650334	2.64339520291688	"Marenzelleria"	0.44446769586251
"134"	1.95389966872901	"Eveness"	1.26333754464041	2.64446179281761	"Marenzelleria"	0.447786065952306
"135"	1.95310594899536	"Eveness"	1.26076061301495	2.64545128497578	"Marenzelleria"	0.451104436042102
"136"	1.95222511550917	"Eveness"	1.25808655162697	2.64636367939138	"Marenzelleria"	0.454422806131899
"137"	1.95125716827044	"Eveness"	1.25531536047646	2.64719897606441	"Marenzelleria"	0.457741176221695
"138"	1.95020210727916	"Eveness"	1.25244703956344	2.64795717499488	"Marenzelleria"	0.461059546311491
"139"	1.94905993253534	"Eveness"	1.24948158888789	2.64863827618278	"Marenzelleria"	0.464377916401287
"140"	1.94783064403897	"Eveness"	1.24641900844982	2.64924227962812	"Marenzelleria"	0.467696286491084
"141"	1.94651424179007	"Eveness"	1.24325929824923	2.6497691853309	"Marenzelleria"	0.47101465658088
"142"	1.94511072578862	"Eveness"	1.24000245828612	2.65021899329111	"Marenzelleria"	0.474333026670676
"143"	1.94362009603462	"Eveness"	1.23664848856049	2.65059170350876	"Marenzelleria"	0.477651396760472
"144"	1.94204235252808	"Eveness"	1.23319738907233	2.65088731598384	"Marenzelleria"	0.480969766850268
"145"	1.940377495269	"Eveness"	1.22964915982166	2.65110583071635	"Marenzelleria"	0.484288136940065
"146"	1.93862552425738	"Eveness"	1.22600380080846	2.6512472477063	"Marenzelleria"	0.487606507029861
"147"	1.93678643949322	"Eveness"	1.22226131203274	2.65131156695369	"Marenzelleria"	0.490924877119657
"148"	1.93486024097651	"Eveness"	1.2184216934945	2.65129878845852	"Marenzelleria"	0.494243247209453
"149"	1.93284692870725	"Eveness"	1.21448494519373	2.65120891222077	"Marenzelleria"	0.49756161729925
"150"	1.93074650268546	"Eveness"	1.21045106713045	2.65104193824047	"Marenzelleria"	0.500879987389046
"151"	1.92855896291112	"Eveness"	1.20632005930464	2.65079786651759	"Marenzelleria"	0.504198357478842
"152"	1.92628430938424	"Eveness"	1.20209192171631	2.65047669705216	"Marenzelleria"	0.507516727568638
"153"	1.92392254210481	"Eveness"	1.19776665436546	2.65007842984416	"Marenzelleria"	0.510835097658434
"154"	1.92147366107284	"Eveness"	1.19334425725209	2.64960306489359	"Marenzelleria"	0.514153467748231
"155"	1.91893766628833	"Eveness"	1.1888247303762	2.64905060220046	"Marenzelleria"	0.517471837838027
"156"	1.91631455775127	"Eveness"	1.18420807373778	2.64842104176477	"Marenzelleria"	0.520790207927823
"157"	1.91360433546168	"Eveness"	1.17949428733685	2.64771438358651	"Marenzelleria"	0.524108578017619
"158"	1.91080699941953	"Eveness"	1.17468337117339	2.64693062766568	"Marenzelleria"	0.527426948107416
"159"	1.90792254962485	"Eveness"	1.16977532524741	2.64606977400229	"Marenzelleria"	0.530745318197212
"160"	1.90495098607762	"Eveness"	1.1647701495589	2.64513182259634	"Marenzelleria"	0.534063688287008
"161"	1.90189230877785	"Eveness"	1.15966784410788	2.64411677344782	"Marenzelleria"	0.537382058376804
"162"	1.89874651772554	"Eveness"	1.15446840889434	2.64302462655674	"Marenzelleria"	0.5407004284666
"163"	1.89551361292068	"Eveness"	1.14917184391827	2.64185538192309	"Marenzelleria"	0.544018798556397
"164"	1.89219359436328	"Eveness"	1.14377814917968	2.64060903954688	"Marenzelleria"	0.547337168646193
"165"	1.88878646205333	"Eveness"	1.13828732467857	2.6392855994281	"Marenzelleria"	0.550655538735989
"166"	1.88529221599085	"Eveness"	1.13269937041494	2.63788506156676	"Marenzelleria"	0.553973908825785
"167"	1.88171085617582	"Eveness"	1.12701428638878	2.63640742596285	"Marenzelleria"	0.557292278915582
"168"	1.87804238260824	"Eveness"	1.12123207260011	2.63485269261638	"Marenzelleria"	0.560610649005378
"169"	1.87428679528813	"Eveness"	1.11535272904891	2.63322086152734	"Marenzelleria"	0.563929019095174
"170"	1.87044409421547	"Eveness"	1.10937625573519	2.63151193269574	"Marenzelleria"	0.56724738918497
"171"	1.86651427939026	"Eveness"	1.10330265265895	2.62972590612158	"Marenzelleria"	0.570565759274766
"172"	1.86249735081252	"Eveness"	1.09713191982019	2.62786278180485	"Marenzelleria"	0.573884129364563
"173"	1.85839330848223	"Eveness"	1.09086405721891	2.62592255974555	"Marenzelleria"	0.577202499454359
"174"	1.8542021523994	"Eveness"	1.0844990648551	2.62390523994369	"Marenzelleria"	0.580520869544155
"175"	1.84992388256402	"Eveness"	1.07803694272877	2.62181082239927	"Marenzelleria"	0.583839239633951
"176"	1.8455584989761	"Eveness"	1.07147769083992	2.61963930711228	"Marenzelleria"	0.587157609723748
"177"	1.84110600163564	"Eveness"	1.06482130918855	2.61739069408273	"Marenzelleria"	0.590475979813544
"178"	1.83656639054263	"Eveness"	1.05806779777466	2.61506498331061	"Marenzelleria"	0.59379434990334
"179"	1.83193966569709	"Eveness"	1.05121715659825	2.61266217479592	"Marenzelleria"	0.597112719993136
"180"	1.82722582709899	"Eveness"	1.04426938565931	2.61018226853868	"Marenzelleria"	0.600431090082932
"181"	1.82242487474836	"Eveness"	1.03722448495785	2.60762526453886	"Marenzelleria"	0.603749460172729
"182"	1.81753680864518	"Eveness"	1.03008245449387	2.60499116279649	"Marenzelleria"	0.607067830262525
"183"	1.81256162878946	"Eveness"	1.02284329426737	2.60227996331154	"Marenzelleria"	0.610386200352321
"184"	1.80749933518119	"Eveness"	1.01550700427835	2.59949166608404	"Marenzelleria"	0.613704570442117
"185"	1.80234992782039	"Eveness"	1.00807358452681	2.59662627111397	"Marenzelleria"	0.617022940531914
"186"	1.79711340670704	"Eveness"	1.00054303501274	2.59368377840133	"Marenzelleria"	0.62034131062171
"187"	1.79178977184114	"Eveness"	0.992915355736153	2.59066418794613	"Marenzelleria"	0.623659680711506
"188"	1.7863790232227	"Eveness"	0.985190546697044	2.58756749974837	"Marenzelleria"	0.626978050801302
"189"	1.78088116085172	"Eveness"	0.977368607895414	2.58439371380804	"Marenzelleria"	0.630296420891098
"190"	1.7752961847282	"Eveness"	0.969449539331261	2.58114283012514	"Marenzelleria"	0.633614790980895
"191"	1.76962409485213	"Eveness"	0.961433341004586	2.57781484869968	"Marenzelleria"	0.636933161070691
"192"	1.76386489122352	"Eveness"	0.953320012915391	2.57440976953166	"Marenzelleria"	0.640251531160487
"193"	1.75801857384237	"Eveness"	0.945109555063672	2.57092759262107	"Marenzelleria"	0.643569901250283
"194"	1.75208514270867	"Eveness"	0.936801967449433	2.56736831796792	"Marenzelleria"	0.64688827134008
"195"	1.74606459782243	"Eveness"	0.928397250072672	2.5637319455722	"Marenzelleria"	0.650206641429876
"196"	1.73995693918365	"Eveness"	0.91989540293339	2.56001847543391	"Marenzelleria"	0.653525011519672
"197"	1.73376216679233	"Eveness"	0.911296426031585	2.55622790755307	"Marenzelleria"	0.656843381609468
"198"	1.72748028064846	"Eveness"	0.902600319367259	2.55236024192965	"Marenzelleria"	0.660161751699264
"199"	1.72111128075204	"Eveness"	0.893807082940411	2.54841547856368	"Marenzelleria"	0.663480121789061
"200"	1.71465516710309	"Eveness"	0.884916716751042	2.54439361745514	"Marenzelleria"	0.666798491878857
"201"	1.70811193970159	"Eveness"	0.87592922079915	2.54029465860403	"Marenzelleria"	0.670116861968653
"202"	1.70148159854755	"Eveness"	0.866844595084737	2.53611860201036	"Marenzelleria"	0.673435232058449
"203"	1.69476414364096	"Eveness"	0.857662839607803	2.53186544767412	"Marenzelleria"	0.676753602148246
"204"	1.68795957498183	"Eveness"	0.848383954368346	2.52753519559532	"Marenzelleria"	0.680071972238042
"205"	1.68106789257016	"Eveness"	0.839007939366369	2.52312784577396	"Marenzelleria"	0.683390342327838
"206"	1.67408909640595	"Eveness"	0.829534794601869	2.51864339821003	"Marenzelleria"	0.686708712417634
"207"	1.66702318648919	"Eveness"	0.819964520074847	2.51408185290353	"Marenzelleria"	0.69002708250743
"208"	1.65987016281989	"Eveness"	0.810297115785304	2.50944320985448	"Marenzelleria"	0.693345452597227
"209"	1.65263002539805	"Eveness"	0.80053258173324	2.50472746906285	"Marenzelleria"	0.696663822687023
"210"	1.64530277422366	"Eveness"	0.790670917918653	2.49993463052866	"Marenzelleria"	0.699982192776819
"211"	1.63788840929673	"Eveness"	0.780712124341545	2.49506469425191	"Marenzelleria"	0.703300562866615
"212"	1.63038693061725	"Eveness"	0.770656201001915	2.49011766023259	"Marenzelleria"	0.706618932956412
"213"	1.62279833818524	"Eveness"	0.760503147899763	2.48509352847071	"Marenzelleria"	0.709937303046208
"214"	1.61512263200068	"Eveness"	0.750252965035092	2.47999229896626	"Marenzelleria"	0.713255673136004
"215"	1.60735981206357	"Eveness"	0.739905652407896	2.47481397171925	"Marenzelleria"	0.7165740432258
"216"	1.59950987837393	"Eveness"	0.729461210018179	2.46955854672967	"Marenzelleria"	0.719892413315596
"217"	1.59157283093174	"Eveness"	0.718919637865941	2.46422602399753	"Marenzelleria"	0.723210783405393
"218"	1.583548669737	"Eveness"	0.708280935951181	2.45881640352283	"Marenzelleria"	0.726529153495189
"219"	1.57543739478973	"Eveness"	0.697545104273899	2.45332968530555	"Marenzelleria"	0.729847523584985
"220"	1.56723900608991	"Eveness"	0.686712142834097	2.44776586934572	"Marenzelleria"	0.733165893674781
"221"	1.55895350363755	"Eveness"	0.675782051631772	2.44212495564332	"Marenzelleria"	0.736484263764577
"222"	1.55058088743264	"Eveness"	0.664754830666925	2.43640694419835	"Marenzelleria"	0.739802633854374
"223"	1.54212115747519	"Eveness"	0.653630479939556	2.43061183501083	"Marenzelleria"	0.74312100394417
"224"	1.5335743137652	"Eveness"	0.642408999449666	2.42473962808073	"Marenzelleria"	0.746439374033966
"225"	1.52494035630266	"Eveness"	0.631090389197255	2.41879032340807	"Marenzelleria"	0.749757744123762
"226"	1.51621928508758	"Eveness"	0.619674649182321	2.41276392099285	"Marenzelleria"	0.753076114213559
"227"	1.50741110011996	"Eveness"	0.608161779404865	2.40666042083506	"Marenzelleria"	0.756394484303355
"228"	1.4985158013998	"Eveness"	0.596551779864889	2.40047982293471	"Marenzelleria"	0.759712854393151
"229"	1.48953338892709	"Eveness"	0.58484465056239	2.39422212729179	"Marenzelleria"	0.763031224482947
"230"	1.48046386270184	"Eveness"	0.57304039149737	2.38788733390631	"Marenzelleria"	0.766349594572743
"231"	1.47130722272404	"Eveness"	0.561139002669828	2.38147544277826	"Marenzelleria"	0.76966796466254
"232"	1.46206346899371	"Eveness"	0.549140484079765	2.37498645390765	"Marenzelleria"	0.772986334752336
"233"	1.45273260151083	"Eveness"	0.537044835727179	2.36842036729447	"Marenzelleria"	0.776304704842132
"234"	1.4433146202754	"Eveness"	0.524852057612072	2.36177718293873	"Marenzelleria"	0.779623074931928
"235"	1.43380952528743	"Eveness"	0.512562149734443	2.35505690084043	"Marenzelleria"	0.782941445021725
"236"	1.42421731654692	"Eveness"	0.500175112094293	2.34825952099955	"Marenzelleria"	0.786259815111521
"237"	1.41453799405387	"Eveness"	0.487690944691621	2.34138504341612	"Marenzelleria"	0.789578185201317
"238"	1.40477155780827	"Eveness"	0.475109647526427	2.33443346809012	"Marenzelleria"	0.792896555291113
"239"	1.39491800781013	"Eveness"	0.462431220598712	2.32740479502155	"Marenzelleria"	0.796214925380909
"240"	1.38497734405945	"Eveness"	0.449655663908475	2.32029902421043	"Marenzelleria"	0.799533295470706
"241"	1.37494956655622	"Eveness"	0.436782977455716	2.31311615565673	"Marenzelleria"	0.802851665560502
"242"	1.36483467530045	"Eveness"	0.423813161240436	2.30585618936047	"Marenzelleria"	0.806170035650298
"243"	1.35463267029214	"Eveness"	0.410746215262633	2.29851912532165	"Marenzelleria"	0.809488405740094
"244"	1.34434355153129	"Eveness"	0.39758213952231	2.29110496354026	"Marenzelleria"	0.812806775829891
"245"	1.33396731901789	"Eveness"	0.384320934019465	2.28361370401631	"Marenzelleria"	0.816125145919687
"246"	1.32350397275194	"Eveness"	0.370962598754097	2.27604534674979	"Marenzelleria"	0.819443516009483
"247"	1.31295351273346	"Eveness"	0.357507133726208	2.26839989174071	"Marenzelleria"	0.822761886099279
"248"	1.30231593896243	"Eveness"	0.343954538935798	2.26067733898906	"Marenzelleria"	0.826080256189075
"249"	1.29159125143886	"Eveness"	0.330304814382866	2.25287768849485	"Marenzelleria"	0.829398626278872
"250"	1.28077945016274	"Eveness"	0.316557960067411	2.24500094025808	"Marenzelleria"	0.832716996368668
"251"	1.26988053513408	"Eveness"	0.302713975989435	2.23704709427873	"Marenzelleria"	0.836035366458464
"252"	1.25889450635288	"Eveness"	0.288772862148938	2.22901615055683	"Marenzelleria"	0.83935373654826
"253"	1.24782136381914	"Eveness"	0.274734618545919	2.22090810909236	"Marenzelleria"	0.842672106638057
"254"	1.23666110753285	"Eveness"	0.260599245180378	2.21272296988532	"Marenzelleria"	0.845990476727853
"255"	1.22541373749402	"Eveness"	0.246366742052316	2.20446073293572	"Marenzelleria"	0.849308846817649
"256"	1.21407925370265	"Eveness"	0.232037109161732	2.19612139824356	"Marenzelleria"	0.852627216907445
"257"	1.20265765615873	"Eveness"	0.217610346508626	2.18770496580883	"Marenzelleria"	0.855945586997241
"258"	1.19114894486227	"Eveness"	0.203086454092998	2.17921143563154	"Marenzelleria"	0.859263957087038
"259"	1.17955311981326	"Eveness"	0.188465431914849	2.17064080771168	"Marenzelleria"	0.862582327176834
"260"	1.16787018101172	"Eveness"	0.173747279974178	2.16199308204925	"Marenzelleria"	0.86590069726663
"261"	1.15610012845763	"Eveness"	0.158931998270985	2.15326825864427	"Marenzelleria"	0.869219067356426
"262"	1.14424296215099	"Eveness"	0.144019586805272	2.14446633749671	"Marenzelleria"	0.872537437446223
