"rel_abund_NIS"	"variable"	"CI.lower"	"CI.upper"	"species"	"x_axis"
"51"	1.5882625449187	"NIS_Di_nw"	0.920088510248627	2.23639348852784	"Round goby"	0.396071032793777
"52"	1.58536028372867	"NIS_Di_nw"	0.916930462964765	2.23365408780137	"Round goby"	0.397097755223869
"53"	1.58245802253864	"NIS_Di_nw"	0.913772415680901	2.2309146870749	"Round goby"	0.398124477653962
"54"	1.57955576134861	"NIS_Di_nw"	0.910614368397039	2.22817528634844	"Round goby"	0.399151200084054
"55"	1.57665350015857	"NIS_Di_nw"	0.907456321113176	2.22543588562197	"Round goby"	0.400177922514147
"56"	1.57375123896854	"NIS_Di_nw"	0.904298273829313	2.2226964848955	"Round goby"	0.401204644944239
"57"	1.57084897777851	"NIS_Di_nw"	0.90114022654545	2.21995708416904	"Round goby"	0.402231367374332
"58"	1.56794671658848	"NIS_Di_nw"	0.897982179261588	2.21721768344257	"Round goby"	0.403258089804424
"59"	1.56504445539845	"NIS_Di_nw"	0.894824131977724	2.2144782827161	"Round goby"	0.404284812234517
"60"	1.56214219420842	"NIS_Di_nw"	0.891666084693862	2.21173888198964	"Round goby"	0.405311534664609
"61"	1.55923993301839	"NIS_Di_nw"	0.888508037409999	2.20899948126317	"Round goby"	0.406338257094702
"62"	1.55633767182835	"NIS_Di_nw"	0.885349990126136	2.2062600805367	"Round goby"	0.407364979524794
"63"	1.55343541063832	"NIS_Di_nw"	0.882191942842273	2.20352067981024	"Round goby"	0.408391701954887
"64"	1.55053314944829	"NIS_Di_nw"	0.879033895558411	2.20078127908377	"Round goby"	0.409418424384979
"65"	1.54763088825826	"NIS_Di_nw"	0.875875848274548	2.19804187835731	"Round goby"	0.410445146815072
"66"	1.54472862706823	"NIS_Di_nw"	0.872717800990685	2.19530247763084	"Round goby"	0.411471869245164
"67"	1.5418263658782	"NIS_Di_nw"	0.869559753706823	2.19256307690437	"Round goby"	0.412498591675257
"68"	1.53892410468817	"NIS_Di_nw"	0.866401706422959	2.18967116038404	"Round goby"	0.413525314105349
"69"	1.53602184349814	"NIS_Di_nw"	0.863243659139097	2.18666319899909	"Round goby"	0.414552036535442
"70"	1.5331195823081	"NIS_Di_nw"	0.860085611855234	2.18365523761414	"Round goby"	0.415578758965534
"71"	1.53021732111807	"NIS_Di_nw"	0.856927564571372	2.1806472762292	"Round goby"	0.416605481395627
"72"	1.52731505992804	"NIS_Di_nw"	0.853769517287508	2.17763931484425	"Round goby"	0.417632203825719
"73"	1.52441279873801	"NIS_Di_nw"	0.850611470003646	2.1746313534593	"Round goby"	0.418658926255812
"74"	1.52151053754798	"NIS_Di_nw"	0.847453422719782	2.17162339207436	"Round goby"	0.419685648685904
"75"	1.51860827635795	"NIS_Di_nw"	0.84429537543592	2.16861543068941	"Round goby"	0.420712371115997
"76"	1.51570601516792	"NIS_Di_nw"	0.841137328152057	2.16560746930446	"Round goby"	0.421739093546089
"77"	1.51280375397789	"NIS_Di_nw"	0.837979280868195	2.16259950791951	"Round goby"	0.422765815976182
"78"	1.50990149278785	"NIS_Di_nw"	0.834821233584332	2.15959154653457	"Round goby"	0.423792538406274
"79"	1.50699923159782	"NIS_Di_nw"	0.831663186300469	2.15658358514962	"Round goby"	0.424819260836367
"80"	1.50409697040779	"NIS_Di_nw"	0.828505139016606	2.15357562376467	"Round goby"	0.425845983266459
"81"	1.50119470921776	"NIS_Di_nw"	0.825271165808631	2.15056766237973	"Round goby"	0.426872705696552
"82"	1.49829244802773	"NIS_Di_nw"	0.821775300121816	2.14755970099478	"Round goby"	0.427899428126644
"83"	1.4953901868377	"NIS_Di_nw"	0.818279434435002	2.14455173960983	"Round goby"	0.428926150556737
"84"	1.49248792564767	"NIS_Di_nw"	0.814783568748187	2.14154377822489	"Round goby"	0.429952872986829
"85"	1.48958566445763	"NIS_Di_nw"	0.811287703061373	2.13853581683994	"Round goby"	0.430979595416922
"86"	1.4866834032676	"NIS_Di_nw"	0.807791837374558	2.13552785545499	"Round goby"	0.432006317847014
"87"	1.48378114207757	"NIS_Di_nw"	0.804295971687744	2.13251989407005	"Round goby"	0.433033040277107
"88"	1.48087888088754	"NIS_Di_nw"	0.800800106000929	2.1295119326851	"Round goby"	0.4340597627072
"89"	1.47797661969751	"NIS_Di_nw"	0.797304240314115	2.12650397130015	"Round goby"	0.435086485137292
"90"	1.47507435850748	"NIS_Di_nw"	0.7938083746273	2.12349600991521	"Round goby"	0.436113207567385
"91"	1.47217209731745	"NIS_Di_nw"	0.790312508940485	2.12048804853026	"Round goby"	0.437139929997477
"92"	1.46926983612741	"NIS_Di_nw"	0.786816643253671	2.11748008714531	"Round goby"	0.43816665242757
"93"	1.46636757493738	"NIS_Di_nw"	0.783320777566857	2.11447212576036	"Round goby"	0.439193374857662
"94"	1.46346531374735	"NIS_Di_nw"	0.779824911880042	2.11146416437542	"Round goby"	0.440220097287755
"95"	1.46056305255732	"NIS_Di_nw"	0.776329046193228	2.10845620299047	"Round goby"	0.441246819717847
"96"	1.45766079136729	"NIS_Di_nw"	0.772833180506413	2.10544824160552	"Round goby"	0.44227354214794
"97"	1.45475853017726	"NIS_Di_nw"	0.769337314819599	2.10244028022058	"Round goby"	0.443300264578032
"98"	1.45185626898723	"NIS_Di_nw"	0.765841449132784	2.09943231883563	"Round goby"	0.444326987008125
"99"	1.4489540077972	"NIS_Di_nw"	0.76234558344597	2.09642435745068	"Round goby"	0.445353709438217
"100"	1.44605174660716	"NIS_Di_nw"	0.758849717759155	2.09341639606574	"Round goby"	0.44638043186831
"101"	1.44314948541713	"NIS_Di_nw"	0.755353852072341	2.09040843468079	"Round goby"	0.447407154298402
"102"	1.4402472242271	"NIS_Di_nw"	0.751857986385526	2.08740047329584	"Round goby"	0.448433876728495
"103"	1.43734496303707	"NIS_Di_nw"	0.748362120698711	2.0843925119109	"Round goby"	0.449460599158587
"104"	1.43444270184704	"NIS_Di_nw"	0.744866255011897	2.08138455052595	"Round goby"	0.45048732158868
"105"	1.43154044065701	"NIS_Di_nw"	0.741370389325082	2.078376589141	"Round goby"	0.451514044018772
"106"	1.42863817946698	"NIS_Di_nw"	0.737874523638268	2.07536862775606	"Round goby"	0.452540766448865
"107"	1.42573591827695	"NIS_Di_nw"	0.734378657951453	2.07236066637111	"Round goby"	0.453567488878957
"108"	1.42283365708691	"NIS_Di_nw"	0.730882792264639	2.06935270498616	"Round goby"	0.45459421130905
"109"	1.41993139589688	"NIS_Di_nw"	0.727815802727645	2.06634474360121	"Round goby"	0.455620933739142
"110"	1.41702913470685	"NIS_Di_nw"	0.725103436528297	2.06333678221627	"Round goby"	0.456647656169235
"111"	1.41412687351682	"NIS_Di_nw"	0.722391070328949	2.06032882083132	"Round goby"	0.457674378599327
"112"	1.41122461232679	"NIS_Di_nw"	0.7196787041296	2.05732085944637	"Round goby"	0.45870110102942
"113"	1.40832235113676	"NIS_Di_nw"	0.716966337930252	2.05431289806143	"Round goby"	0.459727823459512
"114"	1.40542008994673	"NIS_Di_nw"	0.714253971730903	2.05130493667648	"Round goby"	0.460754545889605
"115"	1.40251782875669	"NIS_Di_nw"	0.711541605531555	2.04829697529153	"Round goby"	0.461781268319697
"116"	1.39961556756666	"NIS_Di_nw"	0.708829239332207	2.04528901390659	"Round goby"	0.46280799074979
"117"	1.39671330637663	"NIS_Di_nw"	0.706116873132858	2.04228105252164	"Round goby"	0.463834713179882
"118"	1.3938110451866	"NIS_Di_nw"	0.703404506933509	2.03927309113669	"Round goby"	0.464861435609975
"119"	1.39090878399657	"NIS_Di_nw"	0.700692140734161	2.03626512975174	"Round goby"	0.465888158040067
"120"	1.38800652280654	"NIS_Di_nw"	0.697979774534813	2.0332571683668	"Round goby"	0.46691488047016
"121"	1.38510426161651	"NIS_Di_nw"	0.695267408335464	2.03024920698185	"Round goby"	0.467941602900252
"122"	1.38220200042648	"NIS_Di_nw"	0.692555042136116	2.0272412455969	"Round goby"	0.468968325330345
"123"	1.37929973923644	"NIS_Di_nw"	0.689842675936767	2.02423328421196	"Round goby"	0.469995047760437
"124"	1.37639747804641	"NIS_Di_nw"	0.687130309737419	2.02122532282701	"Round goby"	0.47102177019053
"125"	1.37349521685638	"NIS_Di_nw"	0.684417943538071	2.01821736144206	"Round goby"	0.472048492620622
"126"	1.37059295566635	"NIS_Di_nw"	0.681705577338722	2.01520940005712	"Round goby"	0.473075215050715
"127"	1.36769069447632	"NIS_Di_nw"	0.678993211139373	2.01220143867217	"Round goby"	0.474101937480807
"128"	1.36478843328629	"NIS_Di_nw"	0.676280844940025	2.00919347728722	"Round goby"	0.4751286599109
"129"	1.36188617209626	"NIS_Di_nw"	0.673568478740677	2.00618551590228	"Round goby"	0.476155382340993
"130"	1.35898391090623	"NIS_Di_nw"	0.670856112541328	2.00317755451733	"Round goby"	0.477182104771085
"131"	1.35608164971619	"NIS_Di_nw"	0.66814374634198	2.00016959313238	"Round goby"	0.478208827201178
"132"	1.35317938852616	"NIS_Di_nw"	0.665431380142631	1.99716163174743	"Round goby"	0.47923554963127
"133"	1.35027712733613	"NIS_Di_nw"	0.662719013943283	1.99415367036249	"Round goby"	0.480262272061363
"134"	1.3473748661461	"NIS_Di_nw"	0.660006647743935	1.99114570897754	"Round goby"	0.481288994491455
"135"	1.34447260495607	"NIS_Di_nw"	0.657294281544586	1.98813774759259	"Round goby"	0.482315716921548
"136"	1.34157034376604	"NIS_Di_nw"	0.654581915345237	1.98512978620765	"Round goby"	0.48334243935164
"137"	1.33866808257601	"NIS_Di_nw"	0.651869549145889	1.9821218248227	"Round goby"	0.484369161781733
"138"	1.33576582138597	"NIS_Di_nw"	0.649157182946541	1.97911386343775	"Round goby"	0.485395884211825
"139"	1.33286356019594	"NIS_Di_nw"	0.646444816747192	1.97610590205281	"Round goby"	0.486422606641918
"140"	1.32996129900591	"NIS_Di_nw"	0.643732450547844	1.97309794066786	"Round goby"	0.48744932907201
"141"	1.32705903781588	"NIS_Di_nw"	0.641020084348495	1.97008997928291	"Round goby"	0.488476051502103
"142"	1.32415677662585	"NIS_Di_nw"	0.638307718149147	1.96708201789797	"Round goby"	0.489502773932195
"143"	1.32125451543582	"NIS_Di_nw"	0.635595351949799	1.96407405651302	"Round goby"	0.490529496362288
"144"	1.31835225424579	"NIS_Di_nw"	0.63288298575045	1.96106609512807	"Round goby"	0.49155621879238
"145"	1.31544999305575	"NIS_Di_nw"	0.630170619551102	1.95805813374312	"Round goby"	0.492582941222473
"146"	1.31254773186572	"NIS_Di_nw"	0.627458253351753	1.95505017235818	"Round goby"	0.493609663652565
"147"	1.30964547067569	"NIS_Di_nw"	0.624745887152405	1.95204221097323	"Round goby"	0.494636386082658
"148"	1.30674320948566	"NIS_Di_nw"	0.622033520953057	1.94903424958828	"Round goby"	0.49566310851275
"149"	1.30384094829563	"NIS_Di_nw"	0.619321154753708	1.94602628820334	"Round goby"	0.496689830942843
"150"	1.3009386871056	"NIS_Di_nw"	0.616608788554359	1.94301832681839	"Round goby"	0.497716553372935
"151"	1.29803642591557	"NIS_Di_nw"	0.613896422355011	1.94001036543344	"Round goby"	0.498743275803028
"152"	1.29513416472554	"NIS_Di_nw"	0.611184056155663	1.9370024040485	"Round goby"	0.49976999823312
"153"	1.2922319035355	"NIS_Di_nw"	0.608471689956314	1.93399444266355	"Round goby"	0.500796720663213
"154"	1.28932964234547	"NIS_Di_nw"	0.605759323756966	1.9309864812786	"Round goby"	0.501823443093305
"155"	1.28642738115544	"NIS_Di_nw"	0.603046957557617	1.92797851989366	"Round goby"	0.502850165523398
"156"	1.28352511996541	"NIS_Di_nw"	0.600334591358269	1.92497055850871	"Round goby"	0.50387688795349
"157"	1.28062285877538	"NIS_Di_nw"	0.59762222515892	1.92196259712376	"Round goby"	0.504903610383583
"158"	1.27772059758535	"NIS_Di_nw"	0.594909858959572	1.91895463573882	"Round goby"	0.505930332813675
"159"	1.27481833639532	"NIS_Di_nw"	0.592197492760223	1.91594667435387	"Round goby"	0.506957055243768
"160"	1.27191607520528	"NIS_Di_nw"	0.589485126560875	1.91293871296892	"Round goby"	0.50798377767386
"161"	1.26901381401525	"NIS_Di_nw"	0.586772760361527	1.90993075158397	"Round goby"	0.509010500103953
"162"	1.26611155282522	"NIS_Di_nw"	0.584060394162178	1.90692279019903	"Round goby"	0.510037222534045
"163"	1.26320929163519	"NIS_Di_nw"	0.58134802796283	1.90391482881408	"Round goby"	0.511063944964138
"164"	1.26030703044516	"NIS_Di_nw"	0.578635661763481	1.90090686742913	"Round goby"	0.51209066739423
"165"	1.25740476925513	"NIS_Di_nw"	0.575923295564133	1.89789890604419	"Round goby"	0.513117389824323
"166"	1.2545025080651	"NIS_Di_nw"	0.573210929364785	1.89489094465924	"Round goby"	0.514144112254415
"167"	1.25160024687506	"NIS_Di_nw"	0.570498563165436	1.89188298327429	"Round goby"	0.515170834684508
"168"	1.24869798568503	"NIS_Di_nw"	0.567786196966087	1.88887502188935	"Round goby"	0.5161975571146
"169"	1.245795724495	"NIS_Di_nw"	0.565073830766739	1.8858670605044	"Round goby"	0.517224279544693
"170"	1.24289346330497	"NIS_Di_nw"	0.562361464567391	1.88285909911945	"Round goby"	0.518251001974785
"171"	1.23999120211494	"NIS_Di_nw"	0.559649098368042	1.87985113773451	"Round goby"	0.519277724404878
"172"	1.23708894092491	"NIS_Di_nw"	0.556936732168694	1.87684317634956	"Round goby"	0.52030444683497
"173"	1.23418667973488	"NIS_Di_nw"	0.554224365969345	1.87383521496461	"Round goby"	0.521331169265063
"174"	1.23128441854485	"NIS_Di_nw"	0.551511999769997	1.87082725357967	"Round goby"	0.522357891695156
"175"	1.22838215735482	"NIS_Di_nw"	0.548799633570649	1.86781929219472	"Round goby"	0.523384614125248
"176"	1.22547989616478	"NIS_Di_nw"	0.5460872673713	1.86481133080977	"Round goby"	0.524411336555341
"177"	1.22257763497475	"NIS_Di_nw"	0.543374901171952	1.86180336942482	"Round goby"	0.525438058985433
"178"	1.21967537378472	"NIS_Di_nw"	0.540662534972603	1.85879540803988	"Round goby"	0.526464781415526
"179"	1.21677311259469	"NIS_Di_nw"	0.537950168773255	1.85578744665493	"Round goby"	0.527491503845618
"180"	1.21387085140466	"NIS_Di_nw"	0.535237802573906	1.85277948526998	"Round goby"	0.528518226275711
"181"	1.21096859021463	"NIS_Di_nw"	0.532525436374558	1.84977152388504	"Round goby"	0.529544948705803
"182"	1.2080663290246	"NIS_Di_nw"	0.529791641214225	1.84676356250009	"Round goby"	0.530571671135896
"183"	1.20516406783456	"NIS_Di_nw"	0.526996763740496	1.84375560111514	"Round goby"	0.531598393565988
"184"	1.20226180664453	"NIS_Di_nw"	0.524201886266766	1.8407476397302	"Round goby"	0.532625115996081
"185"	1.1993595454545	"NIS_Di_nw"	0.521407008793036	1.83773967834525	"Round goby"	0.533651838426173
"186"	1.19645728426447	"NIS_Di_nw"	0.518612131319306	1.8347317169603	"Round goby"	0.534678560856266
"187"	1.19355502307444	"NIS_Di_nw"	0.515817253845576	1.83172375557535	"Round goby"	0.535705283286358
"188"	1.19065276188441	"NIS_Di_nw"	0.513022376371846	1.82871579419041	"Round goby"	0.536732005716451
"189"	1.18775050069438	"NIS_Di_nw"	0.510227498898116	1.82570783280546	"Round goby"	0.537758728146543
"190"	1.18484823950434	"NIS_Di_nw"	0.507432621424386	1.82269987142051	"Round goby"	0.538785450576636
"191"	1.18194597831431	"NIS_Di_nw"	0.504637743950656	1.81969191003557	"Round goby"	0.539812173006728
"192"	1.17904371712428	"NIS_Di_nw"	0.50222980317176	1.81668394865062	"Round goby"	0.540838895436821
"193"	1.17614145593425	"NIS_Di_nw"	0.500368446596052	1.81367598726567	"Round goby"	0.541865617866913
"194"	1.17323919474422	"NIS_Di_nw"	0.498507090020344	1.81066802588073	"Round goby"	0.542892340297006
"195"	1.17033693355419	"NIS_Di_nw"	0.496645733444635	1.80766006449578	"Round goby"	0.543919062727098
"196"	1.16743467236416	"NIS_Di_nw"	0.494784376868926	1.80465210311083	"Round goby"	0.544945785157191
"197"	1.16453241117413	"NIS_Di_nw"	0.492923020293218	1.80164414172589	"Round goby"	0.545972507587283
"198"	1.16163014998409	"NIS_Di_nw"	0.49106166371751	1.79863618034094	"Round goby"	0.546999230017376
"199"	1.15872788879406	"NIS_Di_nw"	0.489200307141801	1.79562821895599	"Round goby"	0.548025952447468
"200"	1.15582562760403	"NIS_Di_nw"	0.487338950566093	1.79262025757104	"Round goby"	0.549052674877561
"201"	1.152923366414	"NIS_Di_nw"	0.485477593990384	1.7896122961861	"Round goby"	0.550079397307653
"202"	1.15002110522397	"NIS_Di_nw"	0.483616237414676	1.78660433480115	"Round goby"	0.551106119737746
"203"	1.14711884403394	"NIS_Di_nw"	0.481754880838968	1.7835963734162	"Round goby"	0.552132842167838
"204"	1.14421658284391	"NIS_Di_nw"	0.479893524263259	1.78058841203126	"Round goby"	0.553159564597931
"205"	1.14131432165387	"NIS_Di_nw"	0.478032167687551	1.77758045064631	"Round goby"	0.554186287028023
"206"	1.13841206046384	"NIS_Di_nw"	0.476170811111843	1.77457248926136	"Round goby"	0.555213009458116
"207"	1.13550979927381	"NIS_Di_nw"	0.474309454536134	1.77156452787642	"Round goby"	0.556239731888208
"208"	1.13260753808378	"NIS_Di_nw"	0.472448097960426	1.76855656649147	"Round goby"	0.557266454318301
"209"	1.12970527689375	"NIS_Di_nw"	0.470586741384717	1.76554860510652	"Round goby"	0.558293176748393
"210"	1.12680301570372	"NIS_Di_nw"	0.468725384809009	1.76254064372158	"Round goby"	0.559319899178486
"211"	1.12390075451369	"NIS_Di_nw"	0.466864028233301	1.75953268233663	"Round goby"	0.560346621608578
"212"	1.12099849332365	"NIS_Di_nw"	0.465002671657592	1.75652472095168	"Round goby"	0.561373344038671
"213"	1.11809623213362	"NIS_Di_nw"	0.463141315081883	1.75351675956673	"Round goby"	0.562400066468764
"214"	1.11519397094359	"NIS_Di_nw"	0.461279958506175	1.75050879818179	"Round goby"	0.563426788898856
"215"	1.11229170975356	"NIS_Di_nw"	0.459418601930467	1.74750083679684	"Round goby"	0.564453511328948
"216"	1.10938944856353	"NIS_Di_nw"	0.457557245354759	1.74449287541189	"Round goby"	0.565480233759041
"217"	1.1064871873735	"NIS_Di_nw"	0.45569588877905	1.74148491402695	"Round goby"	0.566506956189133
"218"	1.10358492618347	"NIS_Di_nw"	0.453834532203341	1.738476952642	"Round goby"	0.567533678619226
"219"	1.10068266499344	"NIS_Di_nw"	0.451973175627633	1.73546899125705	"Round goby"	0.568560401049319
"220"	1.0977804038034	"NIS_Di_nw"	0.450111819051925	1.73246102987211	"Round goby"	0.569587123479411
"221"	1.09487814261337	"NIS_Di_nw"	0.448250462476216	1.72945306848716	"Round goby"	0.570613845909504
"222"	1.09197588142334	"NIS_Di_nw"	0.446389105900508	1.72644510710221	"Round goby"	0.571640568339596
"223"	1.08907362023331	"NIS_Di_nw"	0.444527749324799	1.72343714571727	"Round goby"	0.572667290769689
"224"	1.08617135904328	"NIS_Di_nw"	0.442666392749092	1.72042918433232	"Round goby"	0.573694013199781
"225"	1.08326909785325	"NIS_Di_nw"	0.440805036173383	1.71742122294737	"Round goby"	0.574720735629874
"226"	1.08036683666322	"NIS_Di_nw"	0.438943679597674	1.71441326156243	"Round goby"	0.575747458059966
"227"	1.07746457547319	"NIS_Di_nw"	0.436956960483341	1.71140530017748	"Round goby"	0.576774180490059
"228"	1.07456231428315	"NIS_Di_nw"	0.434332713797108	1.70839733879253	"Round goby"	0.577800902920151
"229"	1.07166005309312	"NIS_Di_nw"	0.431708467110877	1.70538937740759	"Round goby"	0.578827625350244
"230"	1.06875779190309	"NIS_Di_nw"	0.429084220424647	1.70238141602264	"Round goby"	0.579854347780336
"231"	1.06585553071306	"NIS_Di_nw"	0.426459973738415	1.69937345463769	"Round goby"	0.580881070210429
"232"	1.06295326952303	"NIS_Di_nw"	0.423835727052184	1.69636549325274	"Round goby"	0.581907792640521
"233"	1.060051008333	"NIS_Di_nw"	0.421211480365953	1.69335831352132	"Round goby"	0.582934515070614
"234"	1.05714874714297	"NIS_Di_nw"	0.418552988590842	1.69035947582191	"Round goby"	0.583961237500706
"235"	1.05424648595293	"NIS_Di_nw"	0.41584204220464	1.68736063812249	"Round goby"	0.584987959930799
"236"	1.0513442247629	"NIS_Di_nw"	0.413131095818437	1.68436180042308	"Round goby"	0.586014682360891
"237"	1.04844196357287	"NIS_Di_nw"	0.410420149432234	1.68136296272366	"Round goby"	0.587041404790984
"238"	1.04553970238284	"NIS_Di_nw"	0.407709203046031	1.67855410347911	"Round goby"	0.588068127221076
"239"	1.04263744119281	"NIS_Di_nw"	0.404998256659829	1.67590701485046	"Round goby"	0.589094849651169
"240"	1.03973518000278	"NIS_Di_nw"	0.402287310273627	1.67328632857092	"Round goby"	0.590121572081261
"241"	1.03683291881275	"NIS_Di_nw"	0.399576363887423	1.67066564229137	"Round goby"	0.591148294511354
"242"	1.03393065762271	"NIS_Di_nw"	0.396865417501221	1.66804495601182	"Round goby"	0.592175016941446
"243"	1.03102839643268	"NIS_Di_nw"	0.394154471115017	1.66542426973227	"Round goby"	0.593201739371539
"244"	1.02812613524265	"NIS_Di_nw"	0.391443524728815	1.66280358345272	"Round goby"	0.594228461801631
"245"	1.02522387405262	"NIS_Di_nw"	0.388732578342612	1.66018289717317	"Round goby"	0.595255184231724
"246"	1.02232161286259	"NIS_Di_nw"	0.38602163195641	1.65756221089362	"Round goby"	0.596281906661816
"247"	1.01941935167256	"NIS_Di_nw"	0.383310685570207	1.65494152461407	"Round goby"	0.597308629091909
"248"	1.01651709048253	"NIS_Di_nw"	0.380599739184004	1.65232083833453	"Round goby"	0.598335351522001
"249"	1.0136148292925	"NIS_Di_nw"	0.377888792797801	1.64970015205498	"Round goby"	0.599362073952094
"250"	1.01071256810246	"NIS_Di_nw"	0.375177846411599	1.64707946577543	"Round goby"	0.600388796382186
"251"	1.00781030691243	"NIS_Di_nw"	0.372466900025396	1.64445877949588	"Round goby"	0.601415518812279
"252"	1.0049080457224	"NIS_Di_nw"	0.369755953639194	1.64183809321633	"Round goby"	0.602442241242371
"253"	1.00200578453237	"NIS_Di_nw"	0.36704500725299	1.63921740693678	"Round goby"	0.603468963672464
